user_id,persona,gt_product,gt_category,hit,category_hit,top_rec_pid,top_rec_cat
user_0179,Detail_Reviewer,dc281cf9-a183-4a4d-a7b9-c26c534af33b,101,0,1,6db9a9f9-f43a-41a9-9490-75ce3b09613f,101
user_0180,Loyal_Repurchase,dc281cf9-a183-4a4d-a7b9-c26c534af33b,101,0,1,dbbdc7b3-eba9-419b-825d-9cd59e3d3038,101
user_0181,Detail_Reviewer,bc6d9d8d-3302-4fb0-91b8-dc0c5f39530d,101,0,1,6db9a9f9-f43a-41a9-9490-75ce3b09613f,101
user_0182,Sensitive_Calming,bc6d9d8d-3302-4fb0-91b8-dc0c5f39530d,101,0,0,e31df2d3-0e24-40e0-bb8b-3486005895b6,103
user_0183,Detail_Reviewer,bc6d9d8d-3302-4fb0-91b8-dc0c5f39530d,101,0,1,6db9a9f9-f43a-41a9-9490-75ce3b09613f,101
user_0184,Detail_Reviewer,6db9a9f9-f43a-41a9-9490-75ce3b09613f,101,1,1,6db9a9f9-f43a-41a9-9490-75ce3b09613f,101
user_0185,Detail_Reviewer,6db9a9f9-f43a-41a9-9490-75ce3b09613f,101,1,1,6db9a9f9-f43a-41a9-9490-75ce3b09613f,101
user_0186,Detail_Reviewer,6db9a9f9-f43a-41a9-9490-75ce3b09613f,101,1,1,6db9a9f9-f43a-41a9-9490-75ce3b09613f,101
user_0187,Detail_Reviewer,ba2ef072-28be-4303-8778-e34eb05383a9,101,1,1,6db9a9f9-f43a-41a9-9490-75ce3b09613f,101
user_0188,Detail_Reviewer,ba2ef072-28be-4303-8778-e34eb05383a9,101,1,1,6db9a9f9-f43a-41a9-9490-75ce3b09613f,101
user_0189,Detail_Reviewer,ba2ef072-28be-4303-8778-e34eb05383a9,101,1,1,6db9a9f9-f43a-41a9-9490-75ce3b09613f,101
user_0190,Loyal_Repurchase,1c4b68bd-55f9-47d7-a564-ff6f5baf7e20,101,1,1,dbbdc7b3-eba9-419b-825d-9cd59e3d3038,101
user_0191,Loyal_Repurchase,1c4b68bd-55f9-47d7-a564-ff6f5baf7e20,101,1,1,dbbdc7b3-eba9-419b-825d-9cd59e3d3038,101
user_0192,Loyal_Repurchase,1c4b68bd-55f9-47d7-a564-ff6f5baf7e20,101,1,1,dbbdc7b3-eba9-419b-825d-9cd59e3d3038,101
user_0193,Dry_Winter,b33500e8-a760-4720-b493-38bec0afc7d3,101,0,1,7d95061d-0d40-4902-a1d4-cc08c0993513,101
user_0194,Loyal_Repurchase,b33500e8-a760-4720-b493-38bec0afc7d3,101,0,1,dbbdc7b3-eba9-419b-825d-9cd59e3d3038,101
user_0195,Sensitive_Calming,b33500e8-a760-4720-b493-38bec0afc7d3,101,0,0,e31df2d3-0e24-40e0-bb8b-3486005895b6,103
user_0196,Detail_Reviewer,d01c7109-f0cc-4757-9a2b-d48718da3ea9,101,1,1,6db9a9f9-f43a-41a9-9490-75ce3b09613f,101
user_0197,Loyal_Repurchase,d01c7109-f0cc-4757-9a2b-d48718da3ea9,101,0,1,dbbdc7b3-eba9-419b-825d-9cd59e3d3038,101
user_0198,Loyal_Repurchase,d01c7109-f0cc-4757-9a2b-d48718da3ea9,101,0,1,dbbdc7b3-eba9-419b-825d-9cd59e3d3038,101
user_0199,Detail_Reviewer,3d5b008a-1c75-442a-9a29-5801d6babcd3,101,0,1,6db9a9f9-f43a-41a9-9490-75ce3b09613f,101
user_0200,Sensitive_Calming,3d5b008a-1c75-442a-9a29-5801d6babcd3,101,0,0,e31df2d3-0e24-40e0-bb8b-3486005895b6,103
user_0201,Detail_Reviewer,3d5b008a-1c75-442a-9a29-5801d6babcd3,101,0,1,6db9a9f9-f43a-41a9-9490-75ce3b09613f,101
user_0202,Loyal_Repurchase,dbbdc7b3-eba9-419b-825d-9cd59e3d3038,101,1,1,dbbdc7b3-eba9-419b-825d-9cd59e3d3038,101
user_0203,Loyal_Repurchase,dbbdc7b3-eba9-419b-825d-9cd59e3d3038,101,1,1,dbbdc7b3-eba9-419b-825d-9cd59e3d3038,101
user_0204,Loyal_Repurchase,dbbdc7b3-eba9-419b-825d-9cd59e3d3038,101,1,1,dbbdc7b3-eba9-419b-825d-9cd59e3d3038,101
user_0205,Detail_Reviewer,353b36d6-b64f-4952-97bd-9d9df9c7e37c,101,1,1,6db9a9f9-f43a-41a9-9490-75ce3b09613f,101
user_0206,Loyal_Repurchase,353b36d6-b64f-4952-97bd-9d9df9c7e37c,101,0,1,dbbdc7b3-eba9-419b-825d-9cd59e3d3038,101
user_0207,Detail_Reviewer,353b36d6-b64f-4952-97bd-9d9df9c7e37c,101,1,1,6db9a9f9-f43a-41a9-9490-75ce3b09613f,101
user_0208,Detail_Reviewer,7a29ba3c-f89f-4893-88f2-7cf5750d2f23,101,1,1,6db9a9f9-f43a-41a9-9490-75ce3b09613f,101
user_0209,Detail_Reviewer,7a29ba3c-f89f-4893-88f2-7cf5750d2f23,101,1,1,6db9a9f9-f43a-41a9-9490-75ce3b09613f,101
user_0210,Detail_Reviewer,7a29ba3c-f89f-4893-88f2-7cf5750d2f23,101,1,1,6db9a9f9-f43a-41a9-9490-75ce3b09613f,101
user_0211,Dry_Winter,81d2b6ef-daf6-46f4-8f19-43d75d598f14,101,0,1,7d95061d-0d40-4902-a1d4-cc08c0993513,101
user_0212,Sensitive_Calming,81d2b6ef-daf6-46f4-8f19-43d75d598f14,101,0,0,e31df2d3-0e24-40e0-bb8b-3486005895b6,103
user_0213,Loyal_Repurchase,81d2b6ef-daf6-46f4-8f19-43d75d598f14,101,0,1,dbbdc7b3-eba9-419b-825d-9cd59e3d3038,101
user_0214,Anti_Aging,3ff8ea17-0f74-4233-8c98-5d1153484c86,101,0,0,de98a302-b47b-41e1-9478-13551f6aad27,99
user_0215,Detail_Reviewer,3ff8ea17-0f74-4233-8c98-5d1153484c86,101,0,1,6db9a9f9-f43a-41a9-9490-75ce3b09613f,101
user_0216,Detail_Reviewer,3ff8ea17-0f74-4233-8c98-5d1153484c86,101,0,1,6db9a9f9-f43a-41a9-9490-75ce3b09613f,101
user_0217,Sensitive_Calming,107906b2-837c-47cc-9ab6-6ede2970fc00,103,0,1,e31df2d3-0e24-40e0-bb8b-3486005895b6,103
user_0218,Detail_Reviewer,107906b2-837c-47cc-9ab6-6ede2970fc00,103,0,0,6db9a9f9-f43a-41a9-9490-75ce3b09613f,101
user_0219,Loyal_Repurchase,107906b2-837c-47cc-9ab6-6ede2970fc00,103,0,0,21c52f80-82d4-4ac4-83d8-6c390cf253b0,101
user_0220,Detail_Reviewer,ec927f9f-1011-4b83-88cd-9f4a8030a49e,103,0,0,6db9a9f9-f43a-41a9-9490-75ce3b09613f,101
user_0221,Sensitive_Calming,ec927f9f-1011-4b83-88cd-9f4a8030a49e,103,0,1,e31df2d3-0e24-40e0-bb8b-3486005895b6,103
user_0222,Detail_Reviewer,ec927f9f-1011-4b83-88cd-9f4a8030a49e,103,0,0,6db9a9f9-f43a-41a9-9490-75ce3b09613f,101
user_0223,Loyal_Repurchase,03576e7c-2fa0-4c45-96bf-a877f69c4024,103,0,0,dbbdc7b3-eba9-419b-825d-9cd59e3d3038,101
user_0224,Loyal_Repurchase,03576e7c-2fa0-4c45-96bf-a877f69c4024,103,0,0,21c52f80-82d4-4ac4-83d8-6c390cf253b0,101
user_0225,Detail_Reviewer,03576e7c-2fa0-4c45-96bf-a877f69c4024,103,0,0,6db9a9f9-f43a-41a9-9490-75ce3b09613f,101
user_0226,Loyal_Repurchase,8cc8b46b-7d5a-49b8-a6d6-41387184b6a6,103,0,0,dbbdc7b3-eba9-419b-825d-9cd59e3d3038,101
user_0227,Anti_Aging,8cc8b46b-7d5a-49b8-a6d6-41387184b6a6,103,0,0,de98a302-b47b-41e1-9478-13551f6aad27,99
user_0228,Loyal_Repurchase,8cc8b46b-7d5a-49b8-a6d6-41387184b6a6,103,0,0,dbbdc7b3-eba9-419b-825d-9cd59e3d3038,101
user_0229,Detail_Reviewer,25924099-9230-4c20-85d8-736edd6234ee,103,0,0,6db9a9f9-f43a-41a9-9490-75ce3b09613f,101
user_0230,Loyal_Repurchase,25924099-9230-4c20-85d8-736edd6234ee,103,0,0,dbbdc7b3-eba9-419b-825d-9cd59e3d3038,101
user_0231,Loyal_Repurchase,25924099-9230-4c20-85d8-736edd6234ee,103,0,0,dbbdc7b3-eba9-419b-825d-9cd59e3d3038,101
user_0232,Loyal_Repurchase,fe993d3e-1689-4243-997b-885a357a32df,103,0,0,21c52f80-82d4-4ac4-83d8-6c390cf253b0,101
user_0233,Loyal_Repurchase,fe993d3e-1689-4243-997b-885a357a32df,103,0,0,21c52f80-82d4-4ac4-83d8-6c390cf253b0,101
user_0234,Sensitive_Calming,fe993d3e-1689-4243-997b-885a357a32df,103,0,1,e31df2d3-0e24-40e0-bb8b-3486005895b6,103
user_0235,Sensitive_Calming,6962fce8-310e-4707-8fff-f95d0fceccd7,103,0,1,e31df2d3-0e24-40e0-bb8b-3486005895b6,103
user_0236,Loyal_Repurchase,6962fce8-310e-4707-8fff-f95d0fceccd7,103,0,0,21c52f80-82d4-4ac4-83d8-6c390cf253b0,101
user_0237,Detail_Reviewer,6962fce8-310e-4707-8fff-f95d0fceccd7,103,0,0,6db9a9f9-f43a-41a9-9490-75ce3b09613f,101
user_0238,Loyal_Repurchase,8dab6d7a-8ad9-4c30-9b98-71d99edd7b24,103,0,0,dbbdc7b3-eba9-419b-825d-9cd59e3d3038,101
user_0239,Detail_Reviewer,8dab6d7a-8ad9-4c30-9b98-71d99edd7b24,103,0,0,6db9a9f9-f43a-41a9-9490-75ce3b09613f,101
user_0240,Dry_Winter,8dab6d7a-8ad9-4c30-9b98-71d99edd7b24,103,0,0,7d95061d-0d40-4902-a1d4-cc08c0993513,101
user_0241,Sensitive_Calming,4c732625-5257-4340-81e3-ae6e5b89ffed,103,0,1,e31df2d3-0e24-40e0-bb8b-3486005895b6,103
user_0242,Loyal_Repurchase,4c732625-5257-4340-81e3-ae6e5b89ffed,103,0,0,dbbdc7b3-eba9-419b-825d-9cd59e3d3038,101
user_0243,Loyal_Repurchase,4c732625-5257-4340-81e3-ae6e5b89ffed,103,0,0,21c52f80-82d4-4ac4-83d8-6c390cf253b0,101
user_0244,Loyal_Repurchase,6d282377-ecc9-4a16-a8fd-b55e55ead9ce,103,0,0,dbbdc7b3-eba9-419b-825d-9cd59e3d3038,101
user_0245,Detail_Reviewer,6d282377-ecc9-4a16-a8fd-b55e55ead9ce,103,0,0,6db9a9f9-f43a-41a9-9490-75ce3b09613f,101
user_0246,Detail_Reviewer,6d282377-ecc9-4a16-a8fd-b55e55ead9ce,103,0,0,6db9a9f9-f43a-41a9-9490-75ce3b09613f,101
user_0247,Loyal_Repurchase,8f155a3f-4dcc-411c-924d-7cb332ea7df1,103,0,0,dbbdc7b3-eba9-419b-825d-9cd59e3d3038,101
user_0248,Loyal_Repurchase,8f155a3f-4dcc-411c-924d-7cb332ea7df1,103,0,0,21c52f80-82d4-4ac4-83d8-6c390cf253b0,101
user_0249,Dry_Winter,8f155a3f-4dcc-411c-924d-7cb332ea7df1,103,0,0,7d95061d-0d40-4902-a1d4-cc08c0993513,101
user_0250,Loyal_Repurchase,f1e69727-c3aa-4e81-9c38-30ed1b1269ac,103,0,0,21c52f80-82d4-4ac4-83d8-6c390cf253b0,101
user_0251,Loyal_Repurchase,f1e69727-c3aa-4e81-9c38-30ed1b1269ac,103,0,0,dbbdc7b3-eba9-419b-825d-9cd59e3d3038,101
user_0252,Gift_Buyer,f1e69727-c3aa-4e81-9c38-30ed1b1269ac,103,1,1,9edbadf6-2b9c-4f55-9a1d-62b2dd12334d,97
user_0253,Sensitive_Calming,5445e6b2-0419-4121-9d32-93f31b025c13,103,0,1,e31df2d3-0e24-40e0-bb8b-3486005895b6,103
user_0254,Dry_Winter,5445e6b2-0419-4121-9d32-93f31b025c13,103,0,0,7d95061d-0d40-4902-a1d4-cc08c0993513,101
user_0255,Sensitive_Calming,5445e6b2-0419-4121-9d32-93f31b025c13,103,0,1,e31df2d3-0e24-40e0-bb8b-3486005895b6,103
user_0256,Detail_Reviewer,b87e66c7-387e-44e8-a8f8-7ce484c25768,103,0,0,6db9a9f9-f43a-41a9-9490-75ce3b09613f,101
user_0257,Sensitive_Calming,b87e66c7-387e-44e8-a8f8-7ce484c25768,103,1,1,e31df2d3-0e24-40e0-bb8b-3486005895b6,103
user_0258,Loyal_Repurchase,b87e66c7-387e-44e8-a8f8-7ce484c25768,103,0,0,dbbdc7b3-eba9-419b-825d-9cd59e3d3038,101
user_0259,Sensitive_Calming,e31df2d3-0e24-40e0-bb8b-3486005895b6,103,1,1,e31df2d3-0e24-40e0-bb8b-3486005895b6,103
user_0260,Sensitive_Calming,e31df2d3-0e24-40e0-bb8b-3486005895b6,103,1,1,e31df2d3-0e24-40e0-bb8b-3486005895b6,103
user_0261,Sensitive_Calming,e31df2d3-0e24-40e0-bb8b-3486005895b6,103,1,1,e31df2d3-0e24-40e0-bb8b-3486005895b6,103
user_0262,Anti_Aging,20a620b4-5285-4a3e-95a0-c04313290048,103,0,0,de98a302-b47b-41e1-9478-13551f6aad27,99
user_0263,Detail_Reviewer,20a620b4-5285-4a3e-95a0-c04313290048,103,0,0,6db9a9f9-f43a-41a9-9490-75ce3b09613f,101
user_0264,Dry_Winter,20a620b4-5285-4a3e-95a0-c04313290048,103,0,0,7d95061d-0d40-4902-a1d4-cc08c0993513,101
user_0265,Sensitive_Calming,fefe2a9d-b240-4a3e-9679-0d3bb0cb6302,103,0,1,e31df2d3-0e24-40e0-bb8b-3486005895b6,103
user_0266,Loyal_Repurchase,fefe2a9d-b240-4a3e-9679-0d3bb0cb6302,103,0,0,dbbdc7b3-eba9-419b-825d-9cd59e3d3038,101
user_0267,Loyal_Repurchase,fefe2a9d-b240-4a3e-9679-0d3bb0cb6302,103,0,0,dbbdc7b3-eba9-419b-825d-9cd59e3d3038,101
user_0268,Loyal_Repurchase,a298c2b2-faf3-47c9-878b-1732f832dbb2,103,0,0,dbbdc7b3-eba9-419b-825d-9cd59e3d3038,101
user_0269,Anti_Aging,a298c2b2-faf3-47c9-878b-1732f832dbb2,103,0,0,de98a302-b47b-41e1-9478-13551f6aad27,99
user_0270,Sensitive_Calming,a298c2b2-faf3-47c9-878b-1732f832dbb2,103,0,1,e31df2d3-0e24-40e0-bb8b-3486005895b6,103
user_0271,Sensitive_Calming,9326f870-90b2-44eb-bfab-257b937b26c4,103,0,1,e31df2d3-0e24-40e0-bb8b-3486005895b6,103
user_0272,Loyal_Repurchase,9326f870-90b2-44eb-bfab-257b937b26c4,103,0,0,dbbdc7b3-eba9-419b-825d-9cd59e3d3038,101
user_0273,Sensitive_Calming,9326f870-90b2-44eb-bfab-257b937b26c4,103,0,1,e31df2d3-0e24-40e0-bb8b-3486005895b6,103
user_0274,Sensitive_Calming,ef442be9-017c-496f-ae65-601034cf2594,103,0,1,e31df2d3-0e24-40e0-bb8b-3486005895b6,103
user_0275,Detail_Reviewer,ef442be9-017c-496f-ae65-601034cf2594,103,0,0,6db9a9f9-f43a-41a9-9490-75ce3b09613f,101
user_0276,Loyal_Repurchase,ef442be9-017c-496f-ae65-601034cf2594,103,0,0,dbbdc7b3-eba9-419b-825d-9cd59e3d3038,101
